Data,Espèce,image,width,height,xmin,ymin,xmax,ymax
TRAIN,MESNOI,Mangeoires/img847.jpg,240.0,135.0,135.19875,37.20625,177.79875,81.265
TRAIN,ECUROU,Mangeoires/img848.jpg,240.0,136.0,88.76875,15.17625,155.34125,133.85
TRAIN,MESBLE,Mangeoires/img849.jpg,240.0,135.0,144.71875,63.3375,196.38125,105.0025
TRAIN,MESNOI,Mangeoires/img850.jpg,240.0,135.0,99.34,51.29875,141.48625,88.495
TRAIN,VEREUR,Mangeoires/img851.jpg,240.0,136.0,83.4625,56.66375,130.98,93.08625
TRAIN,MESBLE,Mangeoires/img852.jpg,240.0,135.0,120.76625,65.015,147.5,96.5225
TRAIN,MESCHA,Mangeoires/img853.jpg,240.0,135.0,97.44625,63.77875,128.28875,105.2475
TRAIN,ROUGOR,Mangeoires/img854.jpg,240.0,135.0,57.79625,42.2375,140.23125,79.24625
TRAIN,ECUROU,Mangeoires/img855.jpg,240.0,136.0,85.15,22.4125,163.78375,117.20624999999998
TRAIN,VEREUR,Mangeoires/img856.jpg,240.0,136.0,83.4625,54.2525,116.025,91.15625
TRAIN,MESNOI,Mangeoires/img857.jpg,240.0,135.0,148.415,59.7175,216.4225,107.76375
TRAIN,ECUROU,Mangeoires/img858.jpg,240.0,136.0,55.24125,29.64875,147.6225,136.0
TRAIN,MESBLE,Mangeoires/img859.jpg,240.0,135.0,75.1875,55.715,136.3875,86.8875
TRAIN,PIEBAV,Mangeoires/img860.jpg,240.0,136.0,97.7225,49.905,240.0,136.0
TRAIN,ACCMOU,Mangeoires/img861.jpg,240.0,135.0,92.8775,42.4275,139.675,120.18125
TRAIN,PINARB,Mangeoires/img862.jpg,240.0,135.0,135.6675,51.48625,163.5875,86.48375
TRAIN,SITTOR,Mangeoires/img863.jpg,240.0,135.0,135.05,62.20375,233.13,97.87
TRAIN,ACCMOU,Mangeoires/img864.jpg,240.0,136.0,76.7125,48.7,186.4625,109.975
TRAIN,ROUGOR,Mangeoires/img865.jpg,240.0,135.0,103.35375,23.40375,146.73,88.01875
TRAIN,PIEBAV,Mangeoires/img866.jpg,240.0,136.0,93.9175,46.175,173.36375,135.8225
TRAIN,MESCHA,Mangeoires/img867.jpg,240.0,136.0,0.005,82.955,62.4775,129.02625
TRAIN,MESNOI,Mangeoires/img868.jpg,240.0,135.0,179.52,64.63375,212.15,84.68375
TRAIN,SITTOR,Mangeoires/img869.jpg,240.0,135.0,166.99375,55.1275,200.74125,91.125
TRAIN,MESBLE,Mangeoires/img870.jpg,240.0,136.0,96.24625,81.2675,184.28625,136.0
TRAIN,SITTOR,Mangeoires/img871.jpg,240.0,135.0,189.9725,78.1375,232.7375,135.0
TRAIN,VEREUR,Mangeoires/img872.jpg,240.0,136.0,96.97,51.59875,164.5075,89.95
TRAIN,ECUROU,Mangeoires/img873.jpg,240.0,136.0,60.715,31.71125,150.5975,129.89375
TRAIN,MESBLE,Mangeoires/img874.jpg,240.0,136.0,9.4125,20.0,97.45,88.2625
TRAIN,MESBLE,Mangeoires/img875.jpg,240.0,135.0,119.7,58.33,177.71625,100.6175
TRAIN,PINARB,Mangeoires/img876.jpg,240.0,136.0,152.20625,48.945,205.27125,79.09625
TRAIN,PIEBAV,Mangeoires/img877.jpg,240.0,136.0,57.89375,40.02125,136.28625,136.0
TRAIN,ECUROU,Mangeoires/img878.jpg,240.0,136.0,101.50625,67.285,155.5775,136.0
TRAIN,VEREUR,Mangeoires/img879.jpg,240.0,136.0,132.4275,62.4525,204.78875,136.0
TRAIN,MESNON,Mangeoires/img880.jpg,240.0,135.0,150.31875,53.5925,191.01,82.88
TRAIN,ROUGOR,Mangeoires/img881.jpg,240.0,136.0,171.9375,6.49375,239.5225,116.72375
TRAIN,MESNON,Mangeoires/img882.jpg,240.0,136.0,51.38125,28.4425,105.89375,81.02625
TRAIN,PINARB,Mangeoires/img883.jpg,240.0,135.0,124.5225,54.365,204.76625,95.9875
TRAIN,SITTOR,Mangeoires/img884.jpg,240.0,136.0,36.6625,59.075,151.4875,114.075
TRAIN,VEREUR,Mangeoires/img885.jpg,240.0,136.0,99.8625,63.9,188.86875,135.78
TRAIN,SITTOR,Mangeoires/img886.jpg,240.0,135.0,143.5375,58.4775,211.4775,87.5
TRAIN,MESCHA,Mangeoires/img887.jpg,240.0,135.0,142.05875,31.6875,226.96,88.605
TRAIN,ACCMOU,Mangeoires/img888.jpg,240.0,136.0,136.8125,55.7,238.8,121.06625
TRAIN,PINARB,Mangeoires/img889.jpg,240.0,135.0,128.35,56.22625,185.32,87.36875
TRAIN,ACCMOU,Mangeoires/img890.jpg,240.0,135.0,85.15,40.96125,123.985,79.555
TRAIN,PINARB,Mangeoires/img891.jpg,240.0,135.0,79.00125,45.34375,148.475,113.37875
TRAIN,ROUGOR,Mangeoires/img892.jpg,240.0,136.0,40.28625,17.10625,157.03,103.21625
TRAIN,PIEBAV,Mangeoires/img893.jpg,240.0,136.0,37.47375,46.88875,139.45125,135.3475
TRAIN,VEREUR,Mangeoires/img894.jpg,240.0,136.0,86.83875,50.875,115.30125,88.02125
TRAIN,MESNOI,Mangeoires/img895.jpg,240.0,135.0,153.74,63.2875,181.25625,89.24
TRAIN,ROUGOR,Mangeoires/img896.jpg,240.0,136.0,0.24125,37.3625,75.7375,111.6625
TRAIN,ECUROU,Mangeoires/img897.jpg,240.0,136.0,96.7625,67.99625,148.225,135.3475
TRAIN,SITTOR,Mangeoires/img898.jpg,240.0,135.0,84.31125,63.38875,127.65,94.13
TRAIN,MESBLE,Mangeoires/img899.jpg,240.0,135.0,116.625,59.2175,172.34875,88.50375
TRAIN,SITTOR,Mangeoires/img900.jpg,240.0,135.0,87.85625,70.25875,133.47125,135.0
TRAIN,ROUGOR,Mangeoires/img901.jpg,240.0,136.0,7.72375,23.13625,77.4325,82.47375
TRAIN,MESBLE,Mangeoires/img902.jpg,240.0,136.0,137.4875,53.525,191.7625,102.4875
TRAIN,PIEBAV,Mangeoires/img903.jpg,240.0,136.0,73.735,65.6725,239.74375000000003,135.6325
TRAIN,MESCHA,Mangeoires/img904.jpg,240.0,135.0,89.5875,59.1,160.415,93.36875
TRAIN,VEREUR,Mangeoires/img905.jpg,240.0,136.0,98.175,49.66875,171.5025,96.945
TRAIN,MESCHA,Mangeoires/img906.jpg,240.0,136.0,0.4875,32.785,82.73875,83.2
TRAIN,MESBLE,Mangeoires/img907.jpg,240.0,135.0,138.88125,59.56375,160.75375,84.90875
TRAIN,MESNOI,Mangeoires/img908.jpg,240.0,135.0,105.73125,63.12,161.1375,87.20625
TRAIN,VEREUR,Mangeoires/img909.jpg,240.0,136.0,48.97,47.2575,100.82875,122.03125
TRAIN,MESBLE,Mangeoires/img910.jpg,240.0,136.0,47.5225,43.15625,100.34625,98.875
TRAIN,VEREUR,Mangeoires/img911.jpg,240.0,136.0,126.39625,44.12125,207.20125,97.66875
TRAIN,MESBLE,Mangeoires/img912.jpg,240.0,136.0,110.96,97.4275,161.37125,136.0
TRAIN,ECUROU,Mangeoires/img913.jpg,240.0,136.0,90.1225,65.625,176.68375,136.0
TRAIN,ECUROU,Mangeoires/img914.jpg,240.0,136.0,62.96,0.4625,142.79875,136.0
TRAIN,ACCMOU,Mangeoires/img915.jpg,240.0,136.0,0.72875,55.94,88.04,113.1
TRAIN,ECUROU,Mangeoires/img916.jpg,240.0,136.0,61.995,18.3125,162.095,127.82
TRAIN,MESNON,Mangeoires/img917.jpg,240.0,135.0,96.045,61.31875,142.29125,93.4
TRAIN,MESNON,Mangeoires/img918.jpg,240.0,135.0,152.98125,62.08125,217.4,117.6375
TRAIN,MESCHA,Mangeoires/img919.jpg,240.0,135.0,112.165,31.79625,181.15,75.2125
TRAIN,MESNON,Mangeoires/img920.jpg,240.0,135.0,139.09625,67.925,193.265,117.9475
TRAIN,MESBLE,Mangeoires/img921.jpg,240.0,136.0,123.26125,60.2825,149.07,115.03625
TRAIN,ECUROU,Mangeoires/img922.jpg,240.0,136.0,45.96875,63.13375,201.98125,136.0
TRAIN,MESBLE,Mangeoires/img923.jpg,240.0,136.0,0.0,45.8125,52.5875,115.76
TRAIN,MESNON,Mangeoires/img924.jpg,240.0,135.0,76.87125,67.37625,144.4875,109.99375
TRAIN,ECUROU,Mangeoires/img925.jpg,240.0,136.0,32.73125,36.2175,135.89375,135.8225
TRAIN,PINARB,Mangeoires/img926.jpg,240.0,135.0,105.92375,47.92375,142.37125,90.82
TRAIN,PINARB,Mangeoires/img927.jpg,240.0,136.0,124.95,66.3125,197.5525,95.49875
TRAIN,MESNON,Mangeoires/img928.jpg,240.0,135.0,140.14625,51.52875,171.14375,90.775
TRAIN,VEREUR,Mangeoires/img929.jpg,240.0,136.0,158.4775,91.63875,218.29625,136.0
TRAIN,VEREUR,Mangeoires/img930.jpg,240.0,136.0,66.095,60.2825,112.165,94.2925
TRAIN,ROUGOR,Mangeoires/img931.jpg,240.0,136.0,3.86375,35.4375,41.0625,53.4375
TRAIN,SITTOR,Mangeoires/img932.jpg,240.0,135.0,69.37625,67.66625,118.1025,101.8775
TRAIN,ACCMOU,Mangeoires/img933.jpg,240.0,136.0,0.0,28.925,41.7375,100.8
TRAIN,VEREUR,Mangeoires/img934.jpg,240.0,136.0,125.91375,49.18625,187.42125,100.08125
TRAIN,MESCHA,Mangeoires/img935.jpg,240.0,135.0,91.545,36.6675,149.17375,100.69999999999999
TRAIN,PIEBAV,Mangeoires/img936.jpg,240.0,136.0,88.4625,51.6325,154.62875,136.0
TRAIN,MESBLE,Mangeoires/img937.jpg,240.0,136.0,120.6075,48.4625,178.25625,116.72375
TRAIN,VEREUR,Mangeoires/img938.jpg,240.0,136.0,140.38625,59.8,221.19125,136.0
TRAIN,ACCMOU,Mangeoires/img939.jpg,240.0,136.0,140.875,53.2875,228.66875,108.04375
TRAIN,ACCMOU,Mangeoires/img940.jpg,240.0,135.0,138.915,49.1875,177.5325,90.39625
TRAIN,PIEBAV,Mangeoires/img941.jpg,240.0,136.0,44.38625,52.3225,128.5675,136.0
TRAIN,MESNOI,Mangeoires/img942.jpg,240.0,135.0,112.52375,62.465,163.76875,91.0875
TRAIN,MESNON,Mangeoires/img943.jpg,240.0,136.0,145.69375,57.3875,238.8,136.0
TRAIN,MESBLE,Mangeoires/img944.jpg,240.0,135.0,86.64625,27.7625,138.2075,68.95875
TRAIN,ECUROU,Mangeoires/img945.jpg,240.0,136.0,103.16625,63.2525,167.90875,136.0
TRAIN,MESCHA,Mangeoires/img946.jpg,240.0,136.0,134.5975,74.755,240.0,128.1575
TRAIN,MESCHA,Mangeoires/img947.jpg,240.0,136.0,175.12,60.765,208.88875,81.02625
TRAIN,ROUGOR,Mangeoires/img948.jpg,240.0,136.0,138.2125,0.95125,180.9125,32.5375
TRAIN,PIEBAV,Mangeoires/img949.jpg,240.0,136.0,87.51375,51.1575,180.00375,136.0
TRAIN,PIEBAV,Mangeoires/img950.jpg,240.0,136.0,110.28125,48.78625,175.4975,135.585
TRAIN,VEREUR,Mangeoires/img951.jpg,240.0,136.0,75.985,57.87,103.72375,96.4625
TRAIN,ECUROU,Mangeoires/img952.jpg,240.0,136.0,88.76875,21.93,173.19125,117.44750000000002
TRAIN,ECUROU,Mangeoires/img953.jpg,240.0,136.0,52.1,17.15,138.0275,136.0
TRAIN,VEREUR,Mangeoires/img954.jpg,240.0,136.0,122.055,50.15125,146.17625,83.19625
TRAIN,MESNOI,Mangeoires/img955.jpg,240.0,135.0,117.88375,61.88125,175.17125,84.53625
TRAIN,MESNON,Mangeoires/img956.jpg,240.0,135.0,67.38125,63.77875,128.02875,100.84125
TRAIN,ACCMOU,Mangeoires/img957.jpg,240.0,135.0,67.55875,41.39375,153.80125,82.22375
TRAIN,PINARB,Mangeoires/img958.jpg,240.0,136.0,33.29125,56.18125,116.5075,93.56875
TRAIN,VEREUR,Mangeoires/img959.jpg,240.0,136.0,134.115,69.20625,204.78875,133.60875
TRAIN,MESCHA,Mangeoires/img960.jpg,240.0,136.0,0.0,38.09125,74.055,92.12125
TRAIN,ECUROU,Mangeoires/img961.jpg,240.0,136.0,32.32625,67.2775,175.36125000000004,136.0
TRAIN,SITTOR,Mangeoires/img962.jpg,240.0,136.0,155.825,55.2125,240.0,136.0
TRAIN,MESNOI,Mangeoires/img963.jpg,240.0,135.0,149.36625,58.67,192.245,78.8075
TRAIN,MESBLE,Mangeoires/img964.jpg,240.0,136.0,42.4575,26.755,140.38625,74.99625
TRAIN,MESCHA,Mangeoires/img965.jpg,240.0,135.0,104.23,36.27,189.8575,86.12
TRAIN,ROUGOR,Mangeoires/img966.jpg,240.0,135.0,74.87625,34.965,134.87125,80.86125
TRAIN,SITTOR,Mangeoires/img967.jpg,240.0,136.0,140.145,49.1375,215.88375,97.0375
TRAIN,PINARB,Mangeoires/img968.jpg,240.0,135.0,140.55625,59.5625,179.00125,123.925
TRAIN,MESNON,Mangeoires/img969.jpg,240.0,135.0,119.835,63.61125,192.225,109.8575
TRAIN,SITTOR,Mangeoires/img970.jpg,240.0,136.0,163.5375,62.3125,239.28125,135.3
TRAIN,MESCHA,Mangeoires/img971.jpg,240.0,135.0,79.36125,37.34375,174.87875,87.755
TRAIN,MESNON,Mangeoires/img972.jpg,240.0,136.0,55.72375,9.3875,111.20125,53.77000000000001
TRAIN,MESNOI,Mangeoires/img973.jpg,240.0,135.0,159.3075,61.2775,207.42875,84.525
TRAIN,MESNON,Mangeoires/img974.jpg,240.0,135.0,95.71,71.56125,149.255,135.0
TRAIN,ROUGOR,Mangeoires/img975.jpg,240.0,136.0,122.77875,0.0,193.2125,53.2875
TRAIN,SITTOR,Mangeoires/img976.jpg,240.0,136.0,0.24625,56.1875,66.3375,115.7625
TRAIN,MESNON,Mangeoires/img977.jpg,240.0,135.0,144.115,58.0625,197.235,81.41125
TRAIN,ACCMOU,Mangeoires/img978.jpg,240.0,136.0,122.3,60.7625,204.78875,122.99625
TRAIN,ACCMOU,Mangeoires/img979.jpg,240.0,135.0,183.42125,62.27125,240.0,135.0
TRAIN,PIEBAV,Mangeoires/img980.jpg,240.0,136.0,96.28875,46.88875,157.47375,135.8225
TRAIN,PIEBAV,Mangeoires/img981.jpg,240.0,136.0,42.92875,26.73125,147.75125,135.3475
TRAIN,MESBLE,Mangeoires/img982.jpg,240.0,136.0,96.4875,52.5625,156.0625,117.6875
TRAIN,ECUROU,Mangeoires/img983.jpg,240.0,136.0,98.66,66.33625,164.82625,135.3475
TRAIN,MESBLE,Mangeoires/img984.jpg,240.0,136.0,0.4875,0.0,69.71375,69.93
TRAIN,ACCMOU,Mangeoires/img985.jpg,240.0,135.0,124.14625,39.25,161.725,94.7125
TRAIN,VEREUR,Mangeoires/img986.jpg,240.0,136.0,140.145,48.70375,185.975,101.04625
TRAIN,PIEBAV,Mangeoires/img987.jpg,240.0,136.0,114.075,36.69125,239.76625,136.0
TRAIN,PIEBAV,Mangeoires/img988.jpg,240.0,136.0,74.47,48.55,152.2575,135.585
TRAIN,PIEBAV,Mangeoires/img989.jpg,240.0,136.0,63.6825,51.59875,164.26625,135.78
TRAIN,MESCHA,Mangeoires/img990.jpg,240.0,136.0,61.025,57.62875,138.4575,94.2925
TRAIN,VEREUR,Mangeoires/img991.jpg,240.0,136.0,100.82875,56.905,124.95,88.2625
TRAIN,VEREUR,Mangeoires/img992.jpg,240.0,136.0,135.80375,48.22125,170.29625,87.2975
TRAIN,MESBLE,Mangeoires/img993.jpg,240.0,135.0,137.66125,71.06625,169.30875,127.6125
TRAIN,VEREUR,Mangeoires/img994.jpg,240.0,136.0,118.6775,88.745,185.975,135.78
TRAIN,PINARB,Mangeoires/img995.jpg,240.0,135.0,74.21375,52.525,135.76875,101.12125
TRAIN,MESBLE,Mangeoires/img996.jpg,240.0,135.0,79.47,44.905,112.95875,83.70875
TRAIN,MESCHA,Mangeoires/img997.jpg,240.0,135.0,115.30125,43.615,182.83875,90.4125
TRAIN,VEREUR,Mangeoires/img998.jpg,240.0,136.0,91.6625,51.11625,126.6375,124.20125000000002
TRAIN,ACCMOU,Mangeoires/img999.jpg,240.0,135.0,130.98,41.44375,183.08,98.36875
TRAIN,SITTOR,Mangeoires/img1000.jpg,240.0,136.0,83.7,50.625,202.85875,104.91
TRAIN,PINARB,Mangeoires/img1001.jpg,240.0,136.0,112.645,71.1375,206.2375,136.0
TRAIN,ROUGOR,Mangeoires/img1002.jpg,240.0,135.0,140.21,33.1175,199.30375,83.91625
TRAIN,MESNON,Mangeoires/img1003.jpg,240.0,136.0,92.145,33.025,201.9,107.07625000000002
TRAIN,ECUROU,Mangeoires/img1004.jpg,240.0,136.0,68.025,18.3125,157.5125,135.53875
TRAIN,PIEBAV,Mangeoires/img1005.jpg,240.0,136.0,62.71875,44.12125,156.065,135.78
TRAIN,MESBLE,Mangeoires/img1006.jpg,240.0,136.0,79.36125,58.3525,123.02,81.99125
TRAIN,MESCHA,Mangeoires/img1007.jpg,240.0,135.0,120.64625,26.28625,152.775,72.30875
TRAIN,ROUGOR,Mangeoires/img1008.jpg,240.0,136.0,52.34625,9.3875,99.86375,63.417500000000004
TRAIN,MESCHA,Mangeoires/img1009.jpg,240.0,136.0,10.37625,0.0,133.87375,60.04125
TRAIN,ROUGOR,Mangeoires/img1010.jpg,240.0,135.0,82.6725,31.30375,149.28125,88.06375
TRAIN,PIEBAV,Mangeoires/img1011.jpg,240.0,136.0,55.4825,50.63375,191.76375000000002,136.0
TRAIN,ACCMOU,Mangeoires/img1012.jpg,240.0,135.0,130.19875,46.1325,166.655,77.1725
TRAIN,PIEBAV,Mangeoires/img1013.jpg,240.0,136.0,77.79,72.73875,194.7075,135.585
TRAIN,ROUGOR,Mangeoires/img1014.jpg,240.0,136.0,175.12,7.21625,239.76375,109.00625
TRAIN,VEREUR,Mangeoires/img1015.jpg,240.0,136.0,118.6775,68.00125,171.26125,104.4225
TRAIN,MESBLE,Mangeoires/img1016.jpg,240.0,135.0,117.4025,58.9575,169.23875,90.31875
TRAIN,MESNOI,Mangeoires/img1017.jpg,240.0,135.0,131.72125,58.215,190.7175,86.3375
TRAIN,PIEBAV,Mangeoires/img1018.jpg,240.0,136.0,42.4575,44.845,122.5375,136.0
TRAIN,MESNOI,Mangeoires/img1019.jpg,240.0,135.0,147.45875,60.215,209.45375,86.5875
TRAIN,ACCMOU,Mangeoires/img1020.jpg,240.0,135.0,126.87875,39.2725,234.21625,92.0975
TRAIN,SITTOR,Mangeoires/img1021.jpg,240.0,136.0,117.225,59.075,176.5625,136.0
TRAIN,PINARB,Mangeoires/img1022.jpg,240.0,135.0,79.03125,26.8025,140.435,77.0575
TRAIN,ACCMOU,Mangeoires/img1023.jpg,240.0,135.0,137.01,45.30375,205.03,86.79125
TRAIN,ACCMOU,Mangeoires/img1024.jpg,240.0,136.0,135.0875,61.0,191.0375,129.025
TRAIN,PINARB,Mangeoires/img1025.jpg,240.0,135.0,154.97,59.9525,207.0875,96.95
TRAIN,MESBLE,Mangeoires/img1026.jpg,240.0,136.0,145.21125,57.3875,212.74875,101.525
TRAIN,ROUGOR,Mangeoires/img1027.jpg,240.0,135.0,131.18875,42.935,190.1425,81.265
TRAIN,PIEBAV,Mangeoires/img1028.jpg,240.0,136.0,41.98,52.58125,153.68,135.8225
TRAIN,MESNON,Mangeoires/img1029.jpg,240.0,135.0,99.13,58.8375,165.42375,113.43875
TRAIN,ECUROU,Mangeoires/img1030.jpg,240.0,136.0,108.38375,49.735,168.62,136.0
TRAIN,PINARB,Mangeoires/img1031.jpg,240.0,136.0,42.94,29.4075,72.36625,74.755
TRAIN,MESNON,Mangeoires/img1032.jpg,240.0,135.0,150.77875,59.85,194.395,82.7075
TRAIN,ECUROU,Mangeoires/img1033.jpg,240.0,136.0,103.24125,1.66875,167.6425,135.78
TRAIN,ACCMOU,Mangeoires/img1034.jpg,240.0,135.0,115.4475,49.60375,208.44125,89.5
TRAIN,MESBLE,Mangeoires/img1035.jpg,240.0,136.0,19.0625,16.8625,104.45,66.3125
TRAIN,MESBLE,Mangeoires/img1036.jpg,240.0,136.0,66.81875,79.335,177.05,136.0
TRAIN,ECUROU,Mangeoires/img1037.jpg,240.0,136.0,100.105,16.14125,157.5125,117.93
TRAIN,PIEBAV,Mangeoires/img1038.jpg,240.0,136.0,72.5725,100.24875,177.395,135.8225
TRAIN,ACCMOU,Mangeoires/img1039.jpg,240.0,136.0,0.0,41.2275,75.02,119.61875
TRAIN,PINARB,Mangeoires/img1040.jpg,240.0,135.0,29.41125,53.7425,132.5725,102.1225
TRAIN,ROUGOR,Mangeoires/img1041.jpg,240.0,136.0,67.0625,31.3375,155.1,92.6
TRAIN,MESBLE,Mangeoires/img1042.jpg,240.0,136.0,149.7875,30.3725,240.0,95.0125
TRAIN,ECUROU,Mangeoires/img1043.jpg,240.0,136.0,127.83,101.435,184.2725,136.0
TRAIN,VEREUR,Mangeoires/img1044.jpg,240.0,136.0,67.06,61.48875,104.93,91.63875
TRAIN,MESCHA,Mangeoires/img1045.jpg,240.0,136.0,132.6675,3.11625,182.35625,61.2475
TRAIN,VEREUR,Mangeoires/img1046.jpg,240.0,136.0,108.065,44.12125,184.76875,93.56875
TRAIN,ACCMOU,Mangeoires/img1047.jpg,240.0,135.0,124.22625,40.2375,174.155,82.2075
TRAIN,PINARB,Mangeoires/img1048.jpg,240.0,135.0,100.96125,54.28875,129.18875,92.30625
TRAIN,ROUGOR,Mangeoires/img1049.jpg,240.0,136.0,1.45,60.9125,154.0375,124.875
TRAIN,VEREUR,Mangeoires/img1050.jpg,240.0,136.0,87.08,47.74,144.24625,84.4025
TRAIN,SITTOR,Mangeoires/img1051.jpg,240.0,135.0,108.71625,49.4475,176.21125,86.345
TRAIN,PIEBAV,Mangeoires/img1052.jpg,240.0,136.0,44.6275,39.78,162.33625,136.0
TRAIN,MESNOI,Mangeoires/img1053.jpg,240.0,135.0,117.25875,63.965,146.8575,87.7475
TRAIN,SITTOR,Mangeoires/img1054.jpg,240.0,136.0,160.4125,35.92,240.0,134.815
TRAIN,MESNOI,Mangeoires/img1055.jpg,240.0,135.0,191.1325,116.5575,240.0,135.0
TRAIN,VEREUR,Mangeoires/img1056.jpg,240.0,136.0,95.76375,58.3525,129.05,101.77
TRAIN,VEREUR,Mangeoires/img1057.jpg,240.0,136.0,116.74875,64.62375,165.4725,96.4625
TRAIN,MESCHA,Mangeoires/img1058.jpg,240.0,136.0,46.075,49.425,116.74875,91.63875
TRAIN,MESNON,Mangeoires/img1059.jpg,240.0,136.0,86.5975,35.92,166.4375,87.78
TRAIN,MESNON,Mangeoires/img1060.jpg,240.0,136.0,139.6625,1.18625,178.98375,25.3075
TRAIN,MESBLE,Mangeoires/img1061.jpg,240.0,136.0,59.1,58.3525,91.18125,119.61875
TRAIN,PINARB,Mangeoires/img1062.jpg,240.0,135.0,142.025,47.03625,188.4175,89.54125
TRAIN,ROUGOR,Mangeoires/img1063.jpg,240.0,136.0,153.5625,0.95,233.4925,102.01125
TRAIN,ROUGOR,Mangeoires/img1064.jpg,240.0,135.0,63.6825,28.41875,140.145,78.59
TRAIN,PIEBAV,Mangeoires/img1065.jpg,240.0,136.0,32.2575,46.1775,148.4625,135.8225
TRAIN,ACCMOU,Mangeoires/img1066.jpg,240.0,136.0,131.7,50.6375,221.1875,135.78
TRAIN,MESNON,Mangeoires/img1067.jpg,240.0,135.0,48.60125,44.99,104.32625,80.0575
TRAIN,MESNOI,Mangeoires/img1068.jpg,240.0,135.0,163.4275,57.16,192.245,81.37625
TRAIN,ACCMOU,Mangeoires/img1069.jpg,240.0,135.0,98.53,51.71875,195.87125,100.91375
TRAIN,PIEBAV,Mangeoires/img1070.jpg,240.0,136.0,81.8225,48.55,170.5175,135.585
TRAIN,PINARB,Mangeoires/img1071.jpg,240.0,135.0,125.12375,50.6,209.0725,89.9625
TRAIN,ROUGOR,Mangeoires/img1072.jpg,240.0,136.0,0.0,44.85,100.5875,110.9375
TRAIN,MESCHA,Mangeoires/img1073.jpg,240.0,135.0,124.375,41.83375,183.77125,100.69
TRAIN,PINARB,Mangeoires/img1074.jpg,240.0,135.0,136.5825,49.1875,217.1875,88.5875
TRAIN,MESNON,Mangeoires/img1075.jpg,240.0,135.0,161.37875,59.85875,214.76,83.555
TRAIN,MESBLE,Mangeoires/img1076.jpg,240.0,136.0,101.07,55.4575,121.81375,85.85
TRAIN,VEREUR,Mangeoires/img1077.jpg,240.0,136.0,119.16,51.3575,174.39625,104.18125
TRAIN,PIEBAV,Mangeoires/img1078.jpg,240.0,136.0,71.44,50.62875,137.43375,136.0
TRAIN,MESBLE,Mangeoires/img1079.jpg,240.0,135.0,122.64,63.2925,165.88375,89.92875
TRAIN,MESNON,Mangeoires/img1080.jpg,240.0,135.0,70.72125,54.5825,120.8175,113.37875
TRAIN,ECUROU,Mangeoires/img1081.jpg,240.0,136.0,92.875,0.70375,174.4,136.0
TRAIN,MESCHA,Mangeoires/img1082.jpg,240.0,135.0,121.4275,103.30875,214.62875,135.0
TRAIN,PIEBAV,Mangeoires/img1083.jpg,240.0,136.0,92.73125,45.46625,166.96,135.11125
TRAIN,SITTOR,Mangeoires/img1084.jpg,240.0,136.0,167.4,66.0,240.0,136.0
TRAIN,SITTOR,Mangeoires/img1085.jpg,240.0,135.0,53.645,16.01125,125.17875000000001,63.182500000000005
TRAIN,ECUROU,Mangeoires/img1086.jpg,240.0,136.0,116.74875,1.4275,199.965,135.2975
TRAIN,MESCHA,Mangeoires/img1087.jpg,240.0,135.0,112.165,36.1375,194.89875,83.89625
TRAIN,ECUROU,Mangeoires/img1088.jpg,240.0,136.0,106.135,27.71875,190.075,134.3325
TRAIN,MESCHA,Mangeoires/img1089.jpg,240.0,135.0,137.4925,32.27875,211.30125,82.2075
TRAIN,MESBLE,Mangeoires/img1090.jpg,240.0,135.0,136.69875,116.66875,175.55,134.7925
TRAIN,MESNON,Mangeoires/img1091.jpg,240.0,135.0,96.44125,59.12125,149.35375,88.28625
TRAIN,PIEBAV,Mangeoires/img1092.jpg,240.0,136.0,81.3475,45.94125,149.885,135.585
TRAIN,MESNOI,Mangeoires/img1093.jpg,240.0,135.0,171.66875,60.87,193.95,85.0375
TRAIN,SITTOR,Mangeoires/img1094.jpg,240.0,135.0,120.7725,58.18,195.15625,92.1325
TRAIN,MESNON,Mangeoires/img1095.jpg,240.0,135.0,125.3175,55.8875,196.71125,83.03625
TRAIN,ECUROU,Mangeoires/img1096.jpg,240.0,136.0,90.59625,81.51375,181.19,136.0
TRAIN,MESCHA,Mangeoires/img1097.jpg,240.0,135.0,70.2325,62.3275,130.36125,94.465
TRAIN,ACCMOU,Mangeoires/img1098.jpg,240.0,135.0,130.36125,49.10875,199.82125,104.055
TRAIN,PINARB,Mangeoires/img1099.jpg,240.0,135.0,135.28625,54.5525,179.60625,104.31375
TRAIN,MESNON,Mangeoires/img1100.jpg,240.0,136.0,69.955,44.845,141.11,118.17125
TRAIN,PINARB,Mangeoires/img1101.jpg,240.0,135.0,78.10125,51.85375,170.34375,118.89749999999998
TRAIN,ECUROU,Mangeoires/img1102.jpg,240.0,136.0,110.42875,21.91625,189.7375,135.66875
TRAIN,ACCMOU,Mangeoires/img1103.jpg,240.0,136.0,186.9375,65.35,240.0,133.3675
TRAIN,MESNOI,Mangeoires/img1104.jpg,240.0,135.0,174.58375,63.395,205.3975,82.635
TRAIN,PIEBAV,Mangeoires/img1105.jpg,240.0,136.0,59.53,47.8375,148.4625,136.0
TRAIN,PINARB,Mangeoires/img1106.jpg,240.0,135.0,114.69875,55.44,166.69375,87.9375
TRAIN,MESBLE,Mangeoires/img1107.jpg,240.0,136.0,66.5775,53.77,115.30125,84.4025
